154,0.3337100751922517,0.35437311801739324,0.11057955053406986,0.10685189492342052,0.84,3,6,8,10,14,19,22,24,27,30,29,31,34,36,38,41,47,48,49,53,54,58,60,62
155,0.33614267420932165,0.356873155540708,0.11037750698716979,0.10664481532069962,0.84,3,6,8,10,14,13,19,22,24,27,30,29,31,34,36,38,41,47,48,49,53,54,58,60,62
156,0.3385880710738949,0.3593862186134157,0.11017402360119714,0.10643624345835152,0.85,3,6,8,10,14,13,19,22,24,27,30,29,31,34,36,38,41,47,48,49,53,54,58,60,62
157,0.3410525080510487,0.3619180812040902,0.10996857577638303,0.10622571025920897,0.85,3,6,8,10,14,13,19,22,24,27,30,29,31,34,36,38,41,47,48,49,53,54,58,60,62
158,0.34353529655431714,0.3644699236074148,0.10976121187671721,0.10601308544099837,0.86,3,6,8,10,14,13,19,22,24,27,30,29,31,34,36,38,41,47,48,49,53,54,58,60,62
159,0.34593375540432314,0.3669524124694079,0.10956051539583754,0.10580582971272517,0.86,3,6,8,10,14,13,19,22,24,27,30,29,31,34,36,38,41,47,48,49,53,54,58,60,62
160,0.3483352437639625,0.36943218240698705,0.10935919511226766,0.10559839651457711,0.87,3,6,8,10,14,13,19,22,24,27,30,29,31,34,36,38,41,47,48,49,53,54,58,60,62
161,0.3507632519729371,0.3719314917816249,0.1091552809457386,0.1053889157882665,0.87,3,6,8,10,14,13,19,22,24,27,30,29,31,34,36,38,41,47,48,49,53,54,58,60,62
162,0.35324235423973127,0.3744776405644201,0.10894667680993307,0.10517507745902253,0.88,3,6,8,10,14,13,19,22,24,27,30,29,31,34,36,38,41,47,48,49,53,54,58,60,62
163,0.35576100650148934,0.3770611835404435,0.10873433642243498,0.10495764905735029,0.88,3,6,8,10,14,13,19,22,24,27,30,29,31,34,36,38,41,47,48,49,53,54,58,60,62
164,0.35829682966367216,0.37966221086582275,0.10852012591300166,0.10473830214554175,0.89,3,6,8,10,14,13,19,22,24,27,30,29,31,34,36,38,41,47,48,49,53,54,58,60,62
165,0.36086133824538635,0.38229015862229165,0.10830306677646813,0.10451621822081039,0.89,3,6,8,10,14,13,19,22,24,27,30,29,31,34,36,38,41,47,48,49,53,54,58,60,62
166,0.3634523761119899,0.38493858758028066,0.10808330987645975,0.10429192006203175,0.9,3,6,8,10,14,13,19,22,24,27,30,29,31,34,36,38,41,47,48,49,53,54,58,60,62
167,0.3660673974090438,0.38760319589721604,0.10786107185440393,0.10406576922582444,0.9,3,6,8,10,14,13,20,22,24,27,30,29,31,34,36,38,41,47,48,49,53,54,58,60,62
168,0.36860144136084017,0.3901968310203139,0.10764527932120403,0.10384516175097092,0.91,3,6,8,10,14,13,20,22,24,27,30,29,31,34,36,38,41,47,48,49,53,54,58,60,62
169,0.37116019396746036,0.3928236900477199,0.10742693802432784,0.10362125351676685,0.91,3,6,8,10,14,13,20,22,24,27,30,29,31,34,36,38,41,47,48,49,53,54,58,60,62
170,0.37374937836110744,0.3954845762277317,0.1072055545926884,0.10339395101892383,0.92,3,6,8,10,14,13,20,22,24,27,30,29,31,34,36,38,41,47,48,49,53,54,58,60,62
171,0.3763409586795946,0.39814849901676164,0.1069835041222965,0.10316588591928945,0.93,3,6,8,10,14,13,20,22,24,27,30,29,31,34,36,38,41,47,48,49,53,54,58,60,62
172,0.3789385095898229,0.40081522126796154,0.10676047712979352,0.1029370712440423,0.93,3,6,8,10,14,13,20,22,24,27,30,29,31,34,36,38,41,47,48,49,53,54,58,60,62
173,0.3815784360063714,0.4035207086862812,0.10653332912288302,0.1027044098453193,0.94,3,6,8,10,14,13,20,22,24,27,30,29,31,34,36,38,41,47,48,49,53,54,58,60,62
174,0.3842474205779042,0.40625269858704693,0.1063031945232022,0.10246894346307918,0.94,3,6,8,10,14,13,20,22,24,27,31,29,34,36,38,41,47,48,49,53,54,58,60,62
175,0.3869282950857237,0.40899788919904123,0.1060715289644963,0.10223178235066009,0.95,3,6,8,10,14,13,20,22,24,27,31,29,34,36,38,41,47,48,49,53,54,58,60,62
176,0.38964371820225097,0.41177942538088264,0.10583636449039363,0.10199092405450519,0.95,3,6,8,10,14,13,20,22,24,27,31,29,34,36,38,41,47,48,49,53,54,58,60,62
177,0.39238190804212714,0.4145823830128429,0.10559869637635176,0.1017476329361184,0.96,3,6,8,10,14,13,20,22,24,27,31,29,34,36,38,41,47,48,49,53,54,58,60,62
178,0.3951375956379727,0.4174045455065447,0.10535896291543298,0.10150208877307483,0.96,3,6,8,10,14,13,20,22,24,27,31,29,34,36,38,41,47,48,49,53,54,58,60,62
179,0.3979073117408509,0.4202442787710159,0.10511746450109144,0.10125441314210124,0.97,3,6,8,10,14,13,20,22,25,27,31,29,34,36,38,41,47,48,49,53,54,58,60,62
180,0.40064933455145,0.4230579624265004,0.10487783427296063,0.10100840761816485,0.97,3,6,8,10,14,13,20,22,25,27,31,29,34,36,38,41,47,48,49,53,54,58,60,62
181,0.4034235647867149,0.42589620015483487,0.10463482488768983,0.10075964788566696,0.98,3,6,8,10,14,13,20,22,25,27,31,30,34,36,38,41,47,48,49,53,54,58,60,62
182,0.4062213841484795,0.4287539077599516,0.10438917554886254,0.10050855826832475,0.98,3,6,8,10,14,13,20,22,25,27,31,30,34,36,38,41,47,49,53,54,58,60,62
183,0.40904610884213133,0.43163230313173995,0.1041405769299384,0.10025501907566335,0.99,3,6,8,10,14,13,20,22,25,27,31,30,34,36,38,41,47,49,53,54,58,60,62
184,0.4118825698799379,0.43451916296584614,0.1038903525388062,0.10000008735801934,0.99,3,6,8,10,14,13,20,22,25,27,31,30,34,36,38,41,47,49,53,54,58,60,62
185,0.41469133752223386,0.437385064719675,0.10364197721049224,0.09974635746945099,1.0,3,6,8,10,14,13,20,22,25,27,31,30,34,36,38,41,47,49,53,54,58,60,62
186,0.41751825366640305,0.44027470937759927,0.10339138384525129,0.09948987898977212,1.0,3,6,8,10,14,13,20,22,25,27,31,30,34,36,38,41,47,49,53,54,58,60,62
187,0.42037176890720374,0.44319692953498746,0.10313782485775058,0.09922982814849189,1.01,3,6,8,10,14,13,20,22,25,27,31,30,34,36,38,41,47,49,53,54,58,60,62
188,0.42325093195855545,0.44614123591301913,0.10288135074014738,0.09896712724194222,1.01,3,6,8,10,14,13,20,22,25,27,31,30,34,35,38,41,47,49,53,54,58,60,62
189,0.42613498508058323,0.4490861051679931,0.1026237955133052,0.09870366582590973,1.02,3,6,8,10,14,13,20,22,25,27,31,30,34,35,38,41,47,49,53,54,58,60,62
190,0.42905720455043816,0.4520668682948811,0.10236217136432785,0.09843628254394919,1.03,3,6,8,10,14,13,20,22,25,27,31,30,34,35,38,41,47,49,53,54,58,60,62
191,0.4319895628546476,0.45505298088015167,0.10209896921169682,0.09816768240335691,1.03,3,6,8,10,14,13,20,22,25,27,31,30,34,35,38,41,47,49,53,54,58,60,62
192,0.43491618486918837,0.4580243079882017,0.10183560350492818,0.09789969141988712,1.04,3,6,8,10,14,13,20,22,25,27,31,30,34,35,38,41,47,49,53,54,58,60,62
193,0.43787966960161595,0.46101519691950366,0.10156822188471708,0.0976291857410045,1.04,3,6,8,10,14,13,20,22,25,27,31,30,34,35,38,41,47,49,53,54,58,60,62
194,0.44087335079607903,0.46403774169308465,0.10129739935211271,0.09735506342544183,1.05,3,6,8,10,14,13,20,22,25,27,31,30,34,35,38,41,47,49,53,54,58,60,62
195,0.44389400363438525,0.46710000290360454,0.10102339862907994,0.09707654073372018,1.05,3,6,8,9,14,13,20,22,25,27,31,30,33,35,38,41,47,49,53,54,58,60,62
196,0.4469129335800035,0.47017887588283025,0.10074881911591453,0.09679569643918003,1.06,3,6,8,9,14,13,20,22,25,27,31,30,33,35,38,41,47,49,53,54,58,60,62
197,0.4499617813426485,0.4732885191168892,0.10047074545840878,0.09651122202316756,1.06,3,6,8,9,14,13,20,22,25,27,31,30,33,35,38,41,47,49,53,54,58,60,62
198,0.45294237791625047,0.4763359061109289,0.10019816028347765,0.09623162643823284,1.07,3,6,8,9,14,13,20,22,25,27,31,30,33,35,38,41,47,49,53,54,58,60,62
199,0.4558904837729909,0.4793461106406164,0.09992780929522956,0.09595464721705925,1.07,3,6,8,9,14,13,20,22,25,27,32,30,31,33,35,38,41,47,49,53,54,58,60,62
200,0.4589019593387621,0.482417820805108,0.09965088858107769,0.09567116670877451,1.08,3,6,8,9,14,13,20,22,25,27,32,30,31,33,35,38,41,47,49,53,54,58,60,62
201,0.4619585317387518,0.48552583913316816,0.09936903494050194,0.09538348985897503,1.08,3,6,8,9,14,13,20,22,25,27,32,30,31,33,35,38,41,47,49,53,54,58,60,62
202,0.4650377774543506,0.4886465293517501,0.09908427884293339,0.09509376260930986,1.09,3,6,8,9,14,13,20,22,25,27,32,30,31,33,35,38,41,47,49,53,54,58,60,62
203,0.46814116045205956,0.49177430651794485,0.09879646321816746,0.09480248682480218,1.09,3,6,8,9,14,13,20,22,25,27,31,30,33,35,38,41,47,49,53,54,58,60,62
204,0.4712126575572392,0.4948584357743965,0.09851077527656614,0.09451439782145447,1.1,3,6,8,9,14,13,20,22,25,27,31,30,33,35,38,41,47,49,53,54,58,60,62
205,0.4742363536592603,0.49791356958279764,0.09822871739620866,0.09422815100423089,1.1,3,6,8,9,14,13,20,22,25,27,31,30,33,35,38,41,47,49,53,54,58,60,62
206,0.47728373694597903,0.500995221452295,0.09794363175162828,0.09393853363355485,1.11,3,6,8,9,14,13,20,22,25,27,31,30,33,35,38,41,47,49,53,54,58,60,62
207,0.4803545653779474,0.504090461921527,0.09765551089960789,0.0936467376876773,1.11,3,6,8,9,14,13,20,22,25,27,31,30,33,35,38,41,47,49,53,54,58,60,62
208,0.48341828913106655,0.5071851191512702,0.09736720223600026,0.09335408455132044,1.12,3,6,8,9,14,13,20,22,25,27,31,30,33,35,38,41,47,49,53,54,58,60,62
209,0.48650266904653716,0.5103107189006432,0.09707609462594895,0.09305757878999864,1.13,3,6,8,9,14,13,20,22,25,27,31,30,33,35,38,41,47,49,53,54,58,60,62
210,0.48956614351705585,0.513440271351606,0.09678608886593353,0.09275973369376232,1.13,3,6,8,9,14,13,20,22,25,27,31,30,33,35,38,41,47,49,53,54,58,60,62
211,0.49265477034848504,0.5165905835461551,0.09649281793017322,0.092458949863422,1.14,3,6,8,9,14,13,20,22,25,27,31,30,33,35,38,41,47,49,53,54,58,60,62
212,0.495780017082735,0.5197598513937778,0.09619516278207778,0.0921553753791614,1.14,3,6,8,9,14,13,20,22,25,27,31,30,33,35,38,41,47,49,53,54,58,60,62
213,0.49890496449989075,0.5229275463048133,0.09589660802055615,0.09185093951470284,1.15,3,6,8,9,14,13,20,22,25,27,31,30,33,35,38,41,47,49,53,54,58,60,62
214,0.5020335227983526,0.5261011291615931,0.09559677501423963,0.09154492662833519,1.15,3,6,8,9,14,13,20,22,25,27,31,30,33,35,38,41,47,49,53,54,58,60,62
215,0.5051584801804503,0.5292564387828526,0.09529635046329675,0.09123965327998436,1.16,3,6,8,9,14,13,20,22,25,27,31,30,33,35,38,41,47,49,54,58,60,62
216,0.5082928744001666,0.5323813324498896,0.09499406404678624,0.0909363098164963,1.16,3,6,8,9,14,13,21,22,25,27,31,30,33,35,38,41,47,49,54,58,60,62
217,0.5114691579744755,0.5355341884436386,0.09468675052075524,0.09062923306411608,1.17,3,6,8,9,14,13,21,22,25,27,31,30,33,35,38,41,47,49,54,58,60,62
218,0.5146335352570595,0.5386915042596975,0.09437958594099917,0.09032066892354443,1.17,3,6,8,9,14,13,21,22,25,27,31,30,33,35,38,41,47,49,54,58,60,62
219,0.5178014453108857,0.5418837145040567,0.09407108674824934,0.09000762216756301,1.18,3,6,8,9,14,13,21,22,25,27,31,30,33,35,38,41,47,49,54,58,60,62
220,0.5210103014372678,0.5451353185914414,0.09375755458434264,0.08968762640329418,1.18,3,6,8,9,14,13,21,22,25,27,31,30,33,35,38,41,47,49,54,58,60,62
221,0.5242183660449617,0.5484091508085258,0.09344305513926168,0.08936428589390996,1.19,3,6,8,9,14,13,21,22,25,27,31,30,33,35,38,41,47,49,54,58,60,62
222,0.5274324588828204,0.5516821525101627,0.09312689857659723,0.08903985488510903,1.19,3,6,8,9,14,13,21,22,25,27,31,30,33,35,38,41,47,49,54,58,60,62
223,0.5305781943071415,0.5548596044287465,0.09281642319514669,0.08872375860920469,1.2,3,6,8,9,14,13,21,22,25,27,31,30,32,35,38,41,47,49,54,58,60,62
224,0.5338100493371918,0.5580760090606798,0.09249636282890358,0.08840263427535605,1.2,3,6,8,9,14,13,21,22,25,27,31,30,32,35,38,41,47,49,54,58,60,62
225,0.5371067952161699,0.5613288867714485,0.09216872444336138,0.08807668066337797,1.21,3,6,8,9,14,13,21,22,25,27,31,30,32,35,38,41,47,49,54,58,60,62
226,0.5403596174438696,0.5645504251446343,0.0918443131126178,0.08775267371121437,1.21,3,6,8,9,14,13,21,22,25,27,31,30,32,35,38,41,47,49,54,58,60,62
227,0.5435859170744288,0.5677722610670413,0.09152141798382482,0.08742743670027671,1.22,3,6,8,9,14,13,21,22,25,27,31,30,32,35,38,41,47,49,54,58,60,62
228,0.5468154852265872,0.5710179686259627,0.0911970375056058,0.08709856338292053,1.22,3,6,8,9,14,13,21,22,25,27,31,30,32,35,38,41,47,49,54,59,60,62
229,0.550046112593954,0.5742596844698268,0.09087139661838743,0.08676884338452466,1.23,3,6,8,9,14,13,21,22,25,27,31,30,32,35,38,41,47,49,54,59,60,62
230,0.5532734442232131,0.5774964617401663,0.09054491886859818,0.08643837476023607,1.24,3,6,8,9,14,13,21,22,25,27,31,30,32,35,38,41,47,49,54,59,60,62
231,0.5564950867205904,0.5807142583480002,0.09021783776279578,0.08610858738756554,1.24,3,6,8,9,14,13,21,22,25,27,31,30,32,35,38,41,47,49,54,59,60,62
232,0.5597263469843987,0.5839084940547632,0.08988858741965326,0.08577996140955732,1.25,3,6,8,9,14,13,21,22,25,27,31,30,32,35,38,41,47,49,54,59,60,62
233,0.562915059186941,0.5870286399946711,0.08956248374361156,0.0854577387240662,1.25,3,6,8,9,14,13,21,22,25,26,31,30,32,34,38,41,47,49,54,59,60,62
234,0.5661407214981438,0.5901742828048457,0.08923138930619876,0.08513164361615305,1.26,3,6,8,9,14,13,21,22,25,26,31,30,32,34,38,41,47,49,54,59,60,62
235,0.5693520608081987,0.5933203087008989,0.08890053888290081,0.08480426164886512,1.26,3,6,8,9,14,13,21,22,25,26,31,30,32,34,38,41,47,49,54,59,60,62
236,0.5726192550125221,0.596525779000706,0.08856266371147192,0.08446938172096054,1.27,3,6,8,9,14,13,21,22,25,26,31,30,32,34,38,41,47,49,54,59,60,62
237,0.5758405288117638,0.5996803499362893,0.08822827384837406,0.08413852085556985,1.27,3,6,8,9,14,13,21,22,25,26,31,30,32,34,38,40,47,49,54,59,60,62
238,0.5790410648972344,0.6028525460523992,0.0878947733853757,0.08380449515272897,1.28,3,6,8,9,14,12,21,22,25,26,31,30,32,34,38,40,47,49,54,59,60,62
239,0.5822572773804023,0.6060631391276288,0.08755836732704488,0.08346506568431783,1.28,3,6,8,9,14,12,21,22,25,26,31,30,32,34,38,40,47,49,54,59,60,62
240,0.5854633488219101,0.6092401548641425,0.08722172086905108,0.08312782139399856,1.29,3,6,8,9,14,12,21,22,25,26,31,30,32,34,38,40,47,49,54,59,60,62
241,0.5886563198220458,0.6123751080878712,0.08688515814732935,0.08279369169901836,1.29,3,6,8,9,14,12,21,22,25,26,31,30,32,34,38,40,47,49,54,59,60,62
242,0.5918661772714229,0.6155002337703268,0.08654549760939699,0.08245926693570844,1.3,3,6,8,9,14,12,21,22,25,26,31,30,32,34,38,40,47,49,54,59,60,62
243,0.5950640533901999,0.6185995635600882,0.08620577628221177,0.08212625304210416,1.3,3,6,8,9,14,12,21,22,25,26,31,30,32,34,38,40,47,49,54,59,60,62
244,0.598200823200205,0.621647756308157,0.08587124014918608,0.08179741410202566,1.31,3,6,8,9,15,12,21,22,25,26,31,30,34,38,40,47,49,54,59,60,62
245,0.6012807870643476,0.6246638934651374,0.08554148461068078,0.08147072875744239,1.31,3,6,8,9,15,12,21,22,25,26,31,30,34,38,40,47,49,54,59,60,62
246,0.6043903942612345,0.6277305061028691,0.0852072641698887,0.08113722448056859,1.32,3,6,8,9,15,12,21,22,25,26,31,30,34,37,41,47,49,54,59,60,62
247,0.6074600834762929,0.6307468477541675,0.08487603999232475,0.08080784715366673,1.33,3,6,8,9,15,12,21,22,25,26,31,30,34,37,41,47,49,54,59,60,62
248,0.6105342840687815,0.6337755700211307,0.08454303070148578,0.08047575908523155,1.33,3,6,8,9,15,12,21,22,25,26,31,30,34,37,41,47,49,54,59,60,62
249,0.6135893447983635,0.6367863756518961,0.08421079200362587,0.0801442733725545,1.34,3,6,8,9,15,12,21,22,25,26,31,30,34,37,41,47,49,54,59,60,62
250,0.616645955557069,0.6397648847935518,0.08387706521191415,0.07981498445506471,1.34,3,6,8,9,15,12,21,22,25,26,31,30,34,37,41,47,49,54,59,60,62
251,0.619685338329929,0.6426871473330326,0.08354389763030895,0.07949059388721384,1.35,3,6,8,9,15,12,21,22,25,26,31,30,34,37,41,47,49,54,59,60,62
252,0.6227286028383782,0.6456066440202552,0.08320896795289812,0.07916518290231421,1.35,3,6,8,9,15,12,21,22,25,26,31,30,34,37,41,47,49,54,59,60,62
253,0.6257622313110396,0.6485013301105568,0.0828737494622827,0.07884121069786035,1.36,3,6,8,9,15,12,21,22,25,26,31,30,34,37,41,47,49,54,59,60,62
254,0.6287332802867545,0.6513449929953484,0.08254413407266646,0.0785216425255113,1.36,3,6,8,9,15,12,21,22,25,26,31,30,34,37,41,47,49,54,59,60,62
255,0.6316527636322279,0.654173111951566,0.08221894600448676,0.07820253101393872,1.37,3,6,8,9,15,12,21,22,25,26,31,30,34,37,41,47,49,54,59,60,62
256,0.6346096772485074,0.6570714042404486,0.08188827293313922,0.07787414450083693,1.37,3,6,8,9,15,12,21,22,24,26,31,30,34,37,41,47,49,54,59,60,62
257,0.6375275677756256,0.6599128737067028,0.0815606526370226,0.07755084356656052,1.38,3,6,8,9,15,12,21,24,26,31,30,34,37,41,47,49,54,59,60,62
258,0.6404411681726425,0.6627249548518857,0.08123219540268116,0.07722955073265932,1.38,3,6,8,9,15,12,21,24,26,31,34,37,41,47,49,54,59,60,62
259,0.6433576003644064,0.6655349788080478,0.08090207946385694,0.0769071608721576,1.39,3,6,8,9,15,12,21,24,26,31,34,37,41,47,49,54,59,60,62
260,0.646287008384415,0.668352847572383,0.08056913718016685,0.07658250484110944,1.39,3,6,8,9,15,12,21,24,26,31,34,37,41,47,49,54,59,60,62
261,0.6492045364475941,0.6711254014194162,0.08023616558944446,0.07626171804696866,1.4,3,6,8,9,15,12,21,24,26,31,34,37,41,47,49,54,59,60,62
262,0.6519760343329073,0.6737599500485778,0.07991858325026337,0.0759556464502818,1.4,3,6,8,9,15,12,21,24,26,31,34,37,41,47,49,54,59,60,62
263,0.6547440626248014,0.6764243162427884,0.0796001345762566,0.07564484927373805,1.41,3,6,8,9,15,12,21,24,26,31,32,33,37,41,47,49,54,59,60,62
264,0.6575858375306546,0.679156133053218,0.07927186024082558,0.07532485417879077,1.41,3,6,8,9,15,12,21,24,26,31,32,33,37,41,47,49,54,59,60,62
265,0.6604063475079247,0.6819050052996272,0.07894470120702485,0.07500148227836209,1.42,3,6,8,9,15,12,21,24,26,31,32,33,37,41,47,49,54,59,60,62
266,0.6632069044388613,0.6846751986286788,0.07861850851462204,0.0746741845968479,1.42,3,6,8,9,15,12,21,24,26,31,32,33,37,41,47,49,54,59,60,62
267,0.6660207838087226,0.6874191401693324,0.07828939248470285,0.07434856518520666,1.43,3,6,8,9,15,12,21,24,26,31,32,33,37,41,47,49,54,59,60,62
268,0.6688411365034452,0.6901441407585838,0.07795812546845729,0.07402378436991161,1.44,3,6,8,9,15,12,21,24,26,31,33,37,41,47,49,54,59,60,62
269,0.6716303012288741,0.6928262142832331,0.07762913097033686,0.07370271539341786,1.44,3,6,8,9,15,12,21,24,26,31,33,37,41,47,49,54,59,60,62
270,0.6743526225169889,0.6954157164508734,0.07730667569503322,0.0733913999800426,1.45,3,6,8,9,15,12,21,24,26,31,33,37,41,47,49,54,59,60,62
271,0.6770353412329957,0.697942646632888,0.07698758776863039,0.07308632478963077,1.45,3,6,8,9,15,12,21,24,26,31,33,37,41,47,49,54,59,60,62
272,0.6797476775287249,0.7005345329943564,0.07666362463035856,0.0727720813962724,1.46,3,6,7,9,15,12,21,24,26,31,33,37,41,47,49,54,59,60,62
273,0.6824099588866681,0.7031171296947398,0.07634430710850428,0.07245760946008649,1.46,3,6,7,9,15,12,21,24,26,31,33,37,41,47,49,54,59,60,62
274,0.6850758529706233,0.705757443337669,0.07602320430897434,0.07213468868299128,1.47,3,6,7,9,15,12,21,24,26,31,33,37,41,47,49,54,59,60,62
275,0.6877171867823302,0.7083711354137072,0.07570372283038121,0.07181359692520962,1.47,3,6,7,9,15,12,21,24,26,31,33,37,41,47,49,54,59,60,62
276,0.6903600619576693,0.7109574592357072,0.07538269895682816,0.0714944467588805,1.48,3,6,7,9,15,12,21,24,26,31,33,37,41,47,49,54,59,60,62
277,0.6929714825902447,0.713449240947233,0.07506414839088393,0.07118560521440039,1.48,3,6,7,9,15,12,21,24,26,31,33,37,41,47,49,54,59,60,62
278,0.6955393517898945,0.7158455812702128,0.0747495885320569,0.07088732855701584,1.49,3,6,7,8,15,12,21,24,26,31,33,37,41,47,49,54,59,60,62
279,0.6979078843602251,0.7180531221811253,0.07445825968866188,0.07061144076742411,1.49,3,6,7,8,15,12,21,24,26,31,32,33,37,41,47,49,54,59,60,62
280,0.7002912245066758,0.7203084899855524,0.07416396252094869,0.07032845567758143,1.5,3,6,7,8,15,12,21,24,26,31,32,33,37,41,47,49,54,59,60,62
281,0.7027090763940773,0.7226421730782644,0.07386420291820069,0.07003443757470953,1.5,3,6,7,8,15,12,21,24,26,31,32,33,37,41,47,49,54,59,60,62
282,0.7051203836985658,0.724971802011215,0.07356404158926415,0.06973969739192859,1.51,3,6,7,8,15,12,21,24,26,31,32,33,37,41,47,49,54,59,60,62
283,0.7074686266834553,0.7272433810384875,0.0732705442847978,0.06945109207237561,1.51,3,6,7,8,15,12,21,24,26,31,32,33,37,41,47,49,54,59,60,62
284,0.7098116723988139,0.7294633740727945,0.07297652064327227,0.06916788043518857,1.52,3,6,7,8,15,12,21,24,26,31,32,33,37,41,47,49,54,59,60,62
285,0.7121766574941591,0.7316613735791564,0.07267853974353873,0.0688863266905878,1.52,3,6,7,8,15,12,21,24,26,31,32,33,37,41,47,49,54,59,60,62
286,0.7144759145982825,0.7338023915108673,0.07238766636453857,0.06861096134710526,1.53,3,6,7,8,15,12,21,24,26,31,32,37,41,47,49,54,59,60,62
287,0.7168070282070323,0.7359220956198048,0.07209155989376435,0.06833724617416387,1.53,3,6,7,8,15,12,21,24,26,31,32,37,41,47,49,54,59,60,62
288,0.7190804323238704,0.7379648814205988,0.07180161292908807,0.06807241495393143,1.54,3,6,7,8,15,12,21,24,26,31,32,37,41,47,49,54,59,60,62
289,0.7212923042390353,0.7400042716789106,0.07151838220682427,0.06780699921306661,1.55,3,6,7,8,15,12,21,24,26,31,32,37,41,47,49,54,59,60,62
290,0.7234377542847483,0.7419713425749386,0.07124258185238923,0.06755000601625698,1.55,3,6,7,8,15,12,21,24,26,31,32,37,41,47,49,54,59,60,62
291,0.7255663962907191,0.7439853055513381,0.07096788155411966,0.06728586880288606,1.56,3,6,7,8,15,12,21,24,26,31,32,37,41,47,49,54,59,60,62
292,0.7276564183606731,0.7459591098205858,0.07069712647656919,0.06702598825668431,1.56,3,6,7,8,16,12,21,24,26,31,32,37,41,47,49,54,59,60,62
293,0.7296970167975232,0.7479111420345048,0.07043177369381978,0.06676798357414324,1.57,3,6,7,8,16,12,21,24,26,31,32,37,41,47,49,54,59,60,62
294,0.7317349981696342,0.7498218101646384,0.07016575586938527,0.06651447046988139,1.58,3,6,7,8,16,12,21,24,26,31,32,37,41,47,49,54,59,60,62
295,0.7337613645263696,0.7516276254932301,0.06990025122026737,0.0662739817886909,1.58,3,6,7,8,16,12,21,24,26,31,32,37,41,47,49,54,59,60,62
296,0.7357080470476157,0.7533837559178255,0.06964423584686848,0.06603927047761728,1.59,3,6,7,8,16,12,21,24,25,31,32,37,41,47,49,54,59,60,62
297,0.7376089249246472,0.7550443631422648,0.06939333232635238,0.06581655754788764,1.59,3,6,7,8,16,12,21,24,25,31,32,37,41,47,49,54,59,60,62
298,0.7395026736456085,0.756790696910918,0.06914246120277588,0.0655815262927004,1.6,3,6,7,8,16,12,21,24,25,31,32,37,41,47,49,54,59,60,62
299,0.7413697847535753,0.7585266110093924,0.06889422512337902,0.06534706065444475,1.6,3,6,7,8,16,12,21,24,25,31,32,37,41,47,49,54,59,60,62
300,0.7431458169669916,0.7601837503491512,0.06865727025746808,0.06512245239319629,1.61,4,6,7,8,16,12,21,24,25,31,32,37,41,47,49,54,59,60,62
301,0.7448595805109314,0.7618420633794051,0.06842784177658212,0.06489690173508546,1.61,4,6,7,8,16,12,21,24,25,31,32,37,41,47,49,54,59,60,62
302,0.7465704289511194,0.7635065382497498,0.06819803066498079,0.06466971836586302,1.62,4,6,7,8,16,12,21,24,25,31,32,37,41,47,49,54,59,60,62
303,0.7482801674303952,0.7651091193483825,0.06796759667459405,0.06445023501303761,1.62,4,6,7,8,16,12,21,24,25,31,32,37,41,47,49,54,59,60,62
304,0.7499580562563468,0.7666739905988798,0.06774069245124743,0.06423518512927605,1.63,4,6,7,8,16,12,21,24,25,31,32,37,41,47,49,54,59,60,62
305,0.7515945696763956,0.7680658092791423,0.06751864674093375,0.06404331722554443,1.63,4,6,7,8,16,12,21,24,25,31,37,41,47,49,54,59,60,62
306,0.753106733807507,0.7694242148287643,0.06731282275799026,0.06385549633683363,1.64,4,6,7,8,16,12,21,24,25,31,37,41,47,49,54,59,60,62
307,0.7545548156305257,0.7705965221185374,0.06711513106581822,0.06369295648854074,1.65,4,6,7,8,16,12,21,24,25,31,37,41,47,49,54,59,60,62
308,0.7560185180218755,0.7719859078229963,0.0669147154714388,0.06349978755672278,1.65,4,6,7,8,16,12,21,24,25,31,37,41,47,49,54,59,60,62
309,0.7574214611893456,0.7731889699698332,0.06672204884988014,0.06333204470767077,1.66,4,6,7,8,16,12,21,24,25,31,37,41,47,49,54,59,60,62
310,0.7587935968795021,0.7745684959985732,0.06653307626505821,0.06313915075191973,1.66,4,6,7,8,16,12,21,24,25,31,37,41,47,49,54,59,60,62
311,0.760167237732429,0.7757318341574295,0.06634336186464812,0.06297602645183067,1.67,4,6,7,8,16,12,21,24,25,31,37,41,47,49,54,59,60,62
312,0.7615229586162797,0.7771569960957646,0.06615558113463677,0.06277560769764574,1.67,4,6,7,8,16,12,21,24,25,31,37,41,47,49,54,59,60,62
313,0.7628489464954507,0.778285455666696,0.06597140230469632,0.06261645955610351,1.68,4,6,7,8,16,12,21,24,25,31,37,41,47,49,54,59,60,62
314,0.7641624698666349,0.7797123624873163,0.06578844909395594,0.06241464374251058,1.68,4,6,7,8,16,12,21,24,25,31,37,41,47,49,54,59,60,62
315,0.7654165880979568,0.7807195229002193,0.06561329331318129,0.06227179865522534,1.69,4,6,7,8,16,12,21,23,25,31,37,41,47,49,54,59,60,62
316,0.7666575749747688,0.7820643539410892,0.06543951174299754,0.06208055160291496,1.69,4,6,7,8,16,12,21,23,25,31,37,41,47,49,54,59,60,62
317,0.7678772043129631,0.7830707781469851,0.06526826760428756,0.06193704313996016,1.7,4,6,7,8,16,12,21,20,23,25,31,37,41,47,49,54,59,60,62
318,0.7690831397363289,0.7843225292570186,0.06509850437654476,0.0617580840010107,1.7,4,6,7,8,16,12,21,20,23,25,31,37,41,47,49,54,59,60,62
